RevisionColumn,GenderID,Age10_LFS,periods,Units,ValueColumn
"r_2","2","0","2010Q4","perc","48.3"
"r_2","2","0","2011Q1","perc","46.5"
"r_2","2","0","2011Q2","perc","46.8"
"r_2","2","0","2011Q3","perc","47.7"
"r_2","2","0","2011Q4","perc","47.7"
"r_2","2","0","2012Q1","perc","46.7"
"r_2","2","0","2012Q2","perc","47.5"
"r_2","2","0","2012Q3","perc","48.9"
"r_2","2","0","2012Q4","perc","48.2"
"r_2","2","0","2013Q1","perc","47.6"
"r_2","2","0","2013Q2","perc","48.8"
"r_2","2","0","2013Q3","perc","49.5"
"r_2","2","0","2013Q4","perc","48.4"
"r_2","2","0","2014Q1","perc","47.9"
"r_2","2","0","2014Q2","perc","48.4"
"r_2","2","0","2014Q3","perc","49.5"
"r_2","2","0","2014Q4","perc","48.7"
"r_2","2","0","2015Q1","perc","48"
"r_2","2","0","2015Q2","perc","48.4"
"r_2","2","0","2015Q3","perc","49.3"
"r_2","2","0","2015Q4","perc","48.6"
"r_2","2","15 - 64","2003Q1","perc","55.3"
"r_2","2","15 - 64","2003Q2","perc","57.1"
"r_2","2","15 - 64","2003Q3","perc","57.8"
"r_2","2","15 - 64","2003Q4","perc","55.8"
"r_2","2","15 - 64","2004Q1","perc","55.1"
"r_2","2","15 - 64","2004Q2","perc","58.4"
"r_2","2","15 - 64","2004Q3","perc","58.7"
"r_2","2","15 - 64","2004Q4","perc","56.6"
"r_2","2","15 - 64","2005Q1","perc","55.3"
"r_2","2","15 - 64","2005Q2","perc","57.9"
"r_2","2","15 - 64","2005Q3","perc","58.9"
"r_2","2","15 - 64","2005Q4","perc","57.2"
"r_2","2","15 - 64","2006Q1","perc","57.1"
"r_2","2","15 - 64","2006Q2","perc","60.6"
"r_2","2","15 - 64","2006Q3","perc","62.4"
"r_2","2","15 - 64","2006Q4","perc","60.8"
"r_2","2","15 - 64","2007Q1","perc","60.5"
"r_2","2","15 - 64","2007Q2","perc","62"
"r_2","2","15 - 64","2007Q3","perc","63.3"
"r_2","2","15 - 64","2007Q4","perc","62.7"
"r_2","2","15 - 64","2008Q1","perc","62.6"
"r_2","2","15 - 64","2008Q2","perc","63.3"
"r_2","2","15 - 64","2008Q3","perc","63.8"
"r_2","2","15 - 64","2008Q4","perc","62.8"
"r_2","2","15 - 64","2009Q1","perc","62.2"
"r_2","2","15 - 64","2009Q2","perc","63"
"r_2","2","15 - 64","2009Q3","perc","63"
"r_2","2","15 - 64","2009Q4","perc","61.7"
"r_2","2","15 - 64","2010Q1","perc","61"
"r_2","2","15 - 64","2010Q2","perc","62.3"
"r_2","2","15 - 64","2010Q3","perc","62.7"
"r_2","2","15 - 64","2010Q4","perc","62.8"
"r_2","2","15 - 64","2011Q1","perc","61"
"r_2","2","15 - 64","2011Q2","perc","61.4"
"r_2","2","15 - 64","2011Q3","perc","62.6"
"r_2","2","15 - 64","2011Q4","perc","62.5"
"r_2","2","15 - 64","2012Q1","perc","61.6"
"r_2","2","15 - 64","2012Q2","perc","62.7"
"r_2","2","15 - 64","2012Q3","perc","64.6"
"r_2","2","15 - 64","2012Q4","perc","63.8"
"r_2","2","15 - 64","2013Q1","perc","63"
"r_2","2","15 - 64","2013Q2","perc","64.7"
"r_2","2","15 - 64","2013Q3","perc","65.8"
"r_2","2","15 - 64","2013Q4","perc","64.4"
"r_2","2","15 - 64","2014Q1","perc","63.9"
"r_2","2","15 - 64","2014Q2","perc","64.7"
"r_2","2","15 - 64","2014Q3","perc","66.2"
"r_2","2","15 - 64","2014Q4","perc","65.2"
"r_2","2","15 - 64","2015Q1","perc","64.4"
"r_2","2","15 - 64","2015Q2","perc","65.2"
"r_2","2","15 - 64","2015Q3","perc","66.5"
"r_2","2","15 - 64","2015Q4","perc","65.5"
"r_2","2","20 - 64","2003Q1","perc","60.5"
"r_2","2","20 - 64","2003Q2","perc","62.8"
"r_2","2","20 - 64","2003Q3","perc","63.4"
"r_2","2","20 - 64","2003Q4","perc","61.3"
"r_2","2","20 - 64","2004Q1","perc","60.4"
"r_2","2","20 - 64","2004Q2","perc","64.4"
"r_2","2","20 - 64","2004Q3","perc","64.7"
"r_2","2","20 - 64","2004Q4","perc","62.1"
"r_2","2","20 - 64","2005Q1","perc","60.7"
"r_2","2","20 - 64","2005Q2","perc","63.8"
"r_2","2","20 - 64","2005Q3","perc","65"
"r_2","2","20 - 64","2005Q4","perc","63"
"r_2","2","20 - 64","2006Q1","perc","63.1"
"r_2","2","20 - 64","2006Q2","perc","66.8"
"r_2","2","20 - 64","2006Q3","perc","68.4"
"r_2","2","20 - 64","2006Q4","perc","66.8"
"r_2","2","20 - 64","2007Q1","perc","66.4"
"r_2","2","20 - 64","2007Q2","perc","68.3"
"r_2","2","20 - 64","2007Q3","perc","69.5"
"r_2","2","20 - 64","2007Q4","perc","69.2"
"r_2","2","20 - 64","2008Q1","perc","68.6"
"r_2","2","20 - 64","2008Q2","perc","69.4"
"r_2","2","20 - 64","2008Q3","perc","70"
"r_2","2","20 - 64","2008Q4","perc","69.1"
"r_2","2","20 - 64","2009Q1","perc","68.1"
"r_2","2","20 - 64","2009Q2","perc","68.8"
"r_2","2","20 - 64","2009Q3","perc","68.8"
"r_2","2","20 - 64","2009Q4","perc","67.8"
"r_2","2","20 - 64","2010Q1","perc","65.8"
"r_2","2","20 - 64","2010Q2","perc","67.1"
"r_2","2","20 - 64","2010Q3","perc","67.5"
"r_2","2","20 - 64","2010Q4","perc","67.7"
"r_2","2","20 - 64","2011Q1","perc","65.5"
"r_2","2","20 - 64","2011Q2","perc","65.9"
"r_2","2","20 - 64","2011Q3","perc","67.1"
"r_2","2","20 - 64","2011Q4","perc","67"
"r_2","2","20 - 64","2012Q1","perc","65.8"
"r_2","2","20 - 64","2012Q2","perc","66.8"
"r_2","2","20 - 64","2012Q3","perc","68.7"
"r_2","2","20 - 64","2012Q4","perc","67.8"
"r_2","2","20 - 64","2013Q1","perc","67.1"
"r_2","2","20 - 64","2013Q2","perc","69"
"r_2","2","20 - 64","2013Q3","perc","70.1"
"r_2","2","20 - 64","2013Q4","perc","68.6"
"r_2","2","20 - 64","2014Q1","perc","67.9"
"r_2","2","20 - 64","2014Q2","perc","68.8"
"r_2","2","20 - 64","2014Q3","perc","70.3"
"r_2","2","20 - 64","2014Q4","perc","69.2"
"r_2","2","20 - 64","2015Q1","perc","68.5"
"r_2","2","20 - 64","2015Q2","perc","69.4"
"r_2","2","20 - 64","2015Q3","perc","70.7"
"r_2","2","20 - 64","2015Q4","perc","69.8"
"r_2","2","15 - 29","2003Q1","perc","39.5"
"r_2","2","15 - 29","2003Q2","perc","39.1"
"r_2","2","15 - 29","2003Q3","perc","40.8"
"r_2","2","15 - 29","2003Q4","perc","38.7"
"r_2","2","15 - 29","2004Q1","perc","36.8"
"r_2","2","15 - 29","2004Q2","perc","39.3"
"r_2","2","15 - 29","2004Q3","perc","39.2"
"r_2","2","15 - 29","2004Q4","perc","38.2"
"r_2","2","15 - 29","2005Q1","perc","35.9"
"r_2","2","15 - 29","2005Q2","perc","37.1"
"r_2","2","15 - 29","2005Q3","perc","38.7"
"r_2","2","15 - 29","2005Q4","perc","36.9"
"r_2","2","15 - 29","2006Q1","perc","35.6"
"r_2","2","15 - 29","2006Q2","perc","39"
"r_2","2","15 - 29","2006Q3","perc","42.6"
"r_2","2","15 - 29","2006Q4","perc","40.2"
"r_2","2","15 - 29","2007Q1","perc","39.2"
"r_2","2","15 - 29","2007Q2","perc","38.4"
"r_2","2","15 - 29","2007Q3","perc","40.1"
"r_2","2","15 - 29","2007Q4","perc","39.1"
"r_2","2","15 - 29","2008Q1","perc","38.3"
"r_2","2","15 - 29","2008Q2","perc","39.1"
"r_2","2","15 - 29","2008Q3","perc","39.7"
"r_2","2","15 - 29","2008Q4","perc","37.8"
"r_2","2","15 - 29","2009Q1","perc","37.6"
"r_2","2","15 - 29","2009Q2","perc","38.3"
"r_2","2","15 - 29","2009Q3","perc","38.2"
"r_2","2","15 - 29","2009Q4","perc","35.5"
"r_2","2","15 - 29","2010Q1","perc","40.4"
"r_2","2","15 - 29","2010Q2","perc","41.8"
"r_2","2","15 - 29","2010Q3","perc","41.9"
"r_2","2","15 - 29","2010Q4","perc","41.7"
"r_2","2","15 - 29","2011Q1","perc","39.7"
"r_2","2","15 - 29","2011Q2","perc","39.9"
"r_2","2","15 - 29","2011Q3","perc","41.7"
"r_2","2","15 - 29","2011Q4","perc","41.6"
"r_2","2","15 - 29","2012Q1","perc","41"
"r_2","2","15 - 29","2012Q2","perc","39.7"
"r_2","2","15 - 29","2012Q3","perc","43.5"
"r_2","2","15 - 29","2012Q4","perc","41.7"
"r_2","2","15 - 29","2013Q1","perc","40.8"
"r_2","2","15 - 29","2013Q2","perc","41.7"
"r_2","2","15 - 29","2013Q3","perc","42.6"
"r_2","2","15 - 29","2013Q4","perc","40.1"
"r_2","2","15 - 29","2014Q1","perc","40.3"
"r_2","2","15 - 29","2014Q2","perc","40.1"
"r_2","2","15 - 29","2014Q3","perc","42"
"r_2","2","15 - 29","2014Q4","perc","40.7"
"r_2","2","15 - 29","2015Q1","perc","39.6"
"r_2","2","15 - 29","2015Q2","perc","39.6"
"r_2","2","15 - 29","2015Q3","perc","41.8"
"r_2","2","15 - 29","2015Q4","perc","40.3"
"r_2","2","15 - 24","2003Q1","perc","26.5"
"r_2","2","15 - 24","2003Q2","perc","25.7"
"r_2","2","15 - 24","2003Q3","perc","26.9"
"r_2","2","15 - 24","2003Q4","perc","25.3"
"r_2","2","15 - 24","2004Q1","perc","24.3"
"r_2","2","15 - 24","2004Q2","perc","25.6"
"r_2","2","15 - 24","2004Q3","perc","26.6"
"r_2","2","15 - 24","2004Q4","perc","27.2"
"r_2","2","15 - 24","2005Q1","perc","23.6"
"r_2","2","15 - 24","2005Q2","perc","24.2"
"r_2","2","15 - 24","2005Q3","perc","25.9"
"r_2","2","15 - 24","2005Q4","perc","24.5"
"r_2","2","15 - 24","2006Q1","perc","23"
"r_2","2","15 - 24","2006Q2","perc","25.8"
"r_2","2","15 - 24","2006Q3","perc","30.4"
"r_2","2","15 - 24","2006Q4","perc","26.3"
"r_2","2","15 - 24","2007Q1","perc","25.7"
"r_2","2","15 - 24","2007Q2","perc","25"
"r_2","2","15 - 24","2007Q3","perc","27.4"
"r_2","2","15 - 24","2007Q4","perc","25.8"
"r_2","2","15 - 24","2008Q1","perc","25.4"
"r_2","2","15 - 24","2008Q2","perc","26"
"r_2","2","15 - 24","2008Q3","perc","27"
"r_2","2","15 - 24","2008Q4","perc","26"
"r_2","2","15 - 24","2009Q1","perc","25.6"
"r_2","2","15 - 24","2009Q2","perc","25.8"
"r_2","2","15 - 24","2009Q3","perc","25.4"
"r_2","2","15 - 24","2009Q4","perc","22.4"
"r_2","2","15 - 24","2010Q1","perc","24.9"
"r_2","2","15 - 24","2010Q2","perc","26.5"
"r_2","2","15 - 24","2010Q3","perc","28.9"
"r_2","2","15 - 24","2010Q4","perc","26.1"
"r_2","2","15 - 24","2011Q1","perc","24"
"r_2","2","15 - 24","2011Q2","perc","23.9"
"r_2","2","15 - 24","2011Q3","perc","26"
"r_2","2","15 - 24","2011Q4","perc","25.3"
"r_2","2","15 - 24","2012Q1","perc","24.8"
"r_2","2","15 - 24","2012Q2","perc","24.1"
"r_2","2","15 - 24","2012Q3","perc","26.9"
"r_2","2","15 - 24","2012Q4","perc","25.5"
"r_2","2","15 - 24","2013Q1","perc","24.1"
"r_2","2","15 - 24","2013Q2","perc","24.6"
"r_2","2","15 - 24","2013Q3","perc","26.9"
"r_2","2","15 - 24","2013Q4","perc","23.2"
"r_2","2","15 - 24","2014Q1","perc","21.2"
"r_2","2","15 - 24","2014Q2","perc","22.3"
"r_2","2","15 - 24","2014Q3","perc","24.7"
"r_2","2","15 - 24","2014Q4","perc","22.5"
"r_2","2","15 - 24","2015Q1","perc","21.1"
"r_2","2","15 - 24","2015Q2","perc","20.1"
"r_2","2","15 - 24","2015Q3","perc","23"
"r_2","2","15 - 24","2015Q4","perc","20.5"
"r_2","2","25 - 34","2003Q1","perc","70.1"
"r_2","2","25 - 34","2003Q2","perc","71.9"
"r_2","2","25 - 34","2003Q3","perc","72.4"
"r_2","2","25 - 34","2003Q4","perc","69"
"r_2","2","25 - 34","2004Q1","perc","67.4"
"r_2","2","25 - 34","2004Q2","perc","72.9"
"r_2","2","25 - 34","2004Q3","perc","73.6"
"r_2","2","25 - 34","2004Q4","perc","69.9"
"r_2","2","25 - 34","2005Q1","perc","68.3"
"r_2","2","25 - 34","2005Q2","perc","71.4"
"r_2","2","25 - 34","2005Q3","perc","71.8"
"r_2","2","25 - 34","2005Q4","perc","70.3"
"r_2","2","25 - 34","2006Q1","perc","69.7"
"r_2","2","25 - 34","2006Q2","perc","73.4"
"r_2","2","25 - 34","2006Q3","perc","75.1"
"r_2","2","25 - 34","2006Q4","perc","75.1"
"r_2","2","25 - 34","2007Q1","perc","74.5"
"r_2","2","25 - 34","2007Q2","perc","75.4"
"r_2","2","25 - 34","2007Q3","perc","76.1"
"r_2","2","25 - 34","2007Q4","perc","75.3"
"r_2","2","25 - 34","2008Q1","perc","76.1"
"r_2","2","25 - 34","2008Q2","perc","76.3"
"r_2","2","25 - 34","2008Q3","perc","76.4"
"r_2","2","25 - 34","2008Q4","perc","74.4"
"r_2","2","25 - 34","2009Q1","perc","73.6"
"r_2","2","25 - 34","2009Q2","perc","73.4"
"r_2","2","25 - 34","2009Q3","perc","72.4"
"r_2","2","25 - 34","2009Q4","perc","71.4"
"r_2","2","25 - 34","2010Q1","perc","71.1"
"r_2","2","25 - 34","2010Q2","perc","72.8"
"r_2","2","25 - 34","2010Q3","perc","71.7"
"r_2","2","25 - 34","2010Q4","perc","74.7"
"r_2","2","25 - 34","2011Q1","perc","71.3"
"r_2","2","25 - 34","2011Q2","perc","71.3"
"r_2","2","25 - 34","2011Q3","perc","72.7"
"r_2","2","25 - 34","2011Q4","perc","73.1"
"r_2","2","25 - 34","2012Q1","perc","70.6"
"r_2","2","25 - 34","2012Q2","perc","70.9"
"r_2","2","25 - 34","2012Q3","perc","74.8"
"r_2","2","25 - 34","2012Q4","perc","72.7"
"r_2","2","25 - 34","2013Q1","perc","70.7"
"r_2","2","25 - 34","2013Q2","perc","73.1"
"r_2","2","25 - 34","2013Q3","perc","73.7"
"r_2","2","25 - 34","2013Q4","perc","71.4"
"r_2","2","25 - 34","2014Q1","perc","71.7"
"r_2","2","25 - 34","2014Q2","perc","70.6"
"r_2","2","25 - 34","2014Q3","perc","72.3"
"r_2","2","25 - 34","2014Q4","perc","71.8"
"r_2","2","25 - 34","2015Q1","perc","70.8"
"r_2","2","25 - 34","2015Q2","perc","72.1"
"r_2","2","25 - 34","2015Q3","perc","71.7"
"r_2","2","25 - 34","2015Q4","perc","71.9"
"r_2","2","35 - 44","2003Q1","perc","81.5"
"r_2","2","35 - 44","2003Q2","perc","82.8"
"r_2","2","35 - 44","2003Q3","perc","83.3"
"r_2","2","35 - 44","2003Q4","perc","80.7"
"r_2","2","35 - 44","2004Q1","perc","79.5"
"r_2","2","35 - 44","2004Q2","perc","84"
"r_2","2","35 - 44","2004Q3","perc","85.1"
"r_2","2","35 - 44","2004Q4","perc","81.5"
"r_2","2","35 - 44","2005Q1","perc","80.3"
"r_2","2","35 - 44","2005Q2","perc","83.5"
"r_2","2","35 - 44","2005Q3","perc","85.7"
"r_2","2","35 - 44","2005Q4","perc","83.1"
"r_2","2","35 - 44","2006Q1","perc","82.7"
"r_2","2","35 - 44","2006Q2","perc","84.9"
"r_2","2","35 - 44","2006Q3","perc","85.1"
"r_2","2","35 - 44","2006Q4","perc","85.1"
"r_2","2","35 - 44","2007Q1","perc","84.9"
"r_2","2","35 - 44","2007Q2","perc","85"
"r_2","2","35 - 44","2007Q3","perc","86.9"
"r_2","2","35 - 44","2007Q4","perc","86.5"
"r_2","2","35 - 44","2008Q1","perc","85.4"
"r_2","2","35 - 44","2008Q2","perc","86.3"
"r_2","2","35 - 44","2008Q3","perc","87"
"r_2","2","35 - 44","2008Q4","perc","85.3"
"r_2","2","35 - 44","2009Q1","perc","83.3"
"r_2","2","35 - 44","2009Q2","perc","85"
"r_2","2","35 - 44","2009Q3","perc","85.9"
"r_2","2","35 - 44","2009Q4","perc","84.7"
"r_2","2","35 - 44","2010Q1","perc","82.5"
"r_2","2","35 - 44","2010Q2","perc","83.7"
"r_2","2","35 - 44","2010Q3","perc","85"
"r_2","2","35 - 44","2010Q4","perc","84.9"
"r_2","2","35 - 44","2011Q1","perc","81.7"
"r_2","2","35 - 44","2011Q2","perc","83.4"
"r_2","2","35 - 44","2011Q3","perc","84.5"
"r_2","2","35 - 44","2011Q4","perc","83.9"
"r_2","2","35 - 44","2012Q1","perc","82.2"
"r_2","2","35 - 44","2012Q2","perc","84.1"
"r_2","2","35 - 44","2012Q3","perc","85.2"
"r_2","2","35 - 44","2012Q4","perc","83.7"
"r_2","2","35 - 44","2013Q1","perc","84.2"
"r_2","2","35 - 44","2013Q2","perc","84.5"
"r_2","2","35 - 44","2013Q3","perc","84.6"
"r_2","2","35 - 44","2013Q4","perc","84.4"
"r_2","2","35 - 44","2014Q1","perc","83.6"
"r_2","2","35 - 44","2014Q2","perc","85.3"
"r_2","2","35 - 44","2014Q3","perc","86.3"
"r_2","2","35 - 44","2014Q4","perc","84"
"r_2","2","35 - 44","2015Q1","perc","83.6"
"r_2","2","35 - 44","2015Q2","perc","83.7"
"r_2","2","35 - 44","2015Q3","perc","84"
"r_2","2","35 - 44","2015Q4","perc","81.8"
"r_2","2","45 - 54","2003Q1","perc","74.4"
"r_2","2","45 - 54","2003Q2","perc","76.9"
"r_2","2","45 - 54","2003Q3","perc","77.8"
"r_2","2","45 - 54","2003Q4","perc","75.8"
"r_2","2","45 - 54","2004Q1","perc","76"
"r_2","2","45 - 54","2004Q2","perc","78.1"
"r_2","2","45 - 54","2004Q3","perc","76.6"
"r_2","2","45 - 54","2004Q4","perc","76.3"
"r_2","2","45 - 54","2005Q1","perc","75.9"
"r_2","2","45 - 54","2005Q2","perc","77.5"
"r_2","2","45 - 54","2005Q3","perc","78.3"
"r_2","2","45 - 54","2005Q4","perc","77.8"
"r_2","2","45 - 54","2006Q1","perc","77.2"
"r_2","2","45 - 54","2006Q2","perc","80.9"
"r_2","2","45 - 54","2006Q3","perc","81.4"
"r_2","2","45 - 54","2006Q4","perc","80"
"r_2","2","45 - 54","2007Q1","perc","79.4"
"r_2","2","45 - 54","2007Q2","perc","82.8"
"r_2","2","45 - 54","2007Q3","perc","82.7"
"r_2","2","45 - 54","2007Q4","perc","83.1"
"r_2","2","45 - 54","2008Q1","perc","83.3"
"r_2","2","45 - 54","2008Q2","perc","83.8"
"r_2","2","45 - 54","2008Q3","perc","83.1"
"r_2","2","45 - 54","2008Q4","perc","82.7"
"r_2","2","45 - 54","2009Q1","perc","82.1"
"r_2","2","45 - 54","2009Q2","perc","82.8"
"r_2","2","45 - 54","2009Q3","perc","83.3"
"r_2","2","45 - 54","2009Q4","perc","81.7"
"r_2","2","45 - 54","2010Q1","perc","80.9"
"r_2","2","45 - 54","2010Q2","perc","82.6"
"r_2","2","45 - 54","2010Q3","perc","82.8"
"r_2","2","45 - 54","2010Q4","perc","81.8"
"r_2","2","45 - 54","2011Q1","perc","81.3"
"r_2","2","45 - 54","2011Q2","perc","82"
"r_2","2","45 - 54","2011Q3","perc","83.3"
"r_2","2","45 - 54","2011Q4","perc","82.1"
"r_2","2","45 - 54","2012Q1","perc","81.6"
"r_2","2","45 - 54","2012Q2","perc","82.8"
"r_2","2","45 - 54","2012Q3","perc","83.3"
"r_2","2","45 - 54","2012Q4","perc","83.6"
"r_2","2","45 - 54","2013Q1","perc","82.1"
"r_2","2","45 - 54","2013Q2","perc","84.7"
"r_2","2","45 - 54","2013Q3","perc","84.7"
"r_2","2","45 - 54","2013Q4","perc","83.2"
"r_2","2","45 - 54","2014Q1","perc","82.2"
"r_2","2","45 - 54","2014Q2","perc","84.4"
"r_2","2","45 - 54","2014Q3","perc","84.7"
"r_2","2","45 - 54","2014Q4","perc","82.7"
"r_2","2","45 - 54","2015Q1","perc","82.5"
"r_2","2","45 - 54","2015Q2","perc","84.3"
"r_2","2","45 - 54","2015Q3","perc","85.8"
"r_2","2","45 - 54","2015Q4","perc","83.1"
"r_2","2","55 - 64","2003Q1","perc","20.5"
"r_2","2","55 - 64","2003Q2","perc","24.2"
"r_2","2","55 - 64","2003Q3","perc","25.2"
"r_2","2","55 - 64","2003Q4","perc","25.5"
"r_2","2","55 - 64","2004Q1","perc","25.2"
"r_2","2","55 - 64","2004Q2","perc","27.9"
"r_2","2","55 - 64","2004Q3","perc","28.4"
"r_2","2","55 - 64","2004Q4","perc","25.7"
"r_2","2","55 - 64","2005Q1","perc","26"
"r_2","2","55 - 64","2005Q2","perc","29.4"
"r_2","2","55 - 64","2005Q3","perc","28.9"
"r_2","2","55 - 64","2005Q4","perc","26.8"
"r_2","2","55 - 64","2006Q1","perc","30"
"r_2","2","55 - 64","2006Q2","perc","34.4"
"r_2","2","55 - 64","2006Q3","perc","36.3"
"r_2","2","55 - 64","2006Q4","perc","34.9"
"r_2","2","55 - 64","2007Q1","perc","35.1"
"r_2","2","55 - 64","2007Q2","perc","37.4"
"r_2","2","55 - 64","2007Q3","perc","38.2"
"r_2","2","55 - 64","2007Q4","perc","38.4"
"r_2","2","55 - 64","2008Q1","perc","38.8"
"r_2","2","55 - 64","2008Q2","perc","40.5"
"r_2","2","55 - 64","2008Q3","perc","40.8"
"r_2","2","55 - 64","2008Q4","perc","40.6"
"r_2","2","55 - 64","2009Q1","perc","41.3"
"r_2","2","55 - 64","2009Q2","perc","43.1"
"r_2","2","55 - 64","2009Q3","perc","42.4"
"r_2","2","55 - 64","2009Q4","perc","41.6"
"r_2","2","55 - 64","2010Q1","perc","42.5"
"r_2","2","55 - 64","2010Q2","perc","42.8"
"r_2","2","55 - 64","2010Q3","perc","42.6"
"r_2","2","55 - 64","2010Q4","perc","43.7"
"r_2","2","55 - 64","2011Q1","perc","42.5"
"r_2","2","55 - 64","2011Q2","perc","42.2"
"r_2","2","55 - 64","2011Q3","perc","42.5"
"r_2","2","55 - 64","2011Q4","perc","44"
"r_2","2","55 - 64","2012Q1","perc","43.5"
"r_2","2","55 - 64","2012Q2","perc","45.2"
"r_2","2","55 - 64","2012Q3","perc","46.7"
"r_2","2","55 - 64","2012Q4","perc","46.8"
"r_2","2","55 - 64","2013Q1","perc","46.5"
"r_2","2","55 - 64","2013Q2","perc","48.8"
"r_2","2","55 - 64","2013Q3","perc","50.5"
"r_2","2","55 - 64","2013Q4","perc","50.2"
"r_2","2","55 - 64","2014Q1","perc","50.1"
"r_2","2","55 - 64","2014Q2","perc","50"
"r_2","2","55 - 64","2014Q3","perc","52.1"
"r_2","2","55 - 64","2014Q4","perc","53.2"
"r_2","2","55 - 64","2015Q1","perc","51.5"
"r_2","2","55 - 64","2015Q2","perc","52.6"
"r_2","2","55 - 64","2015Q3","perc","54.7"
"r_2","2","55 - 64","2015Q4","perc","56.3"
"r_2","2","65+","2003Q1","perc","1.3"
"r_2","2","65+","2003Q2","perc","2.3"
"r_2","2","65+","2003Q3","perc","2.7"
"r_2","2","65+","2003Q4","perc","1.8"
"r_2","2","65+","2004Q1","perc","1.6"
"r_2","2","65+","2004Q2","perc","1.9"
"r_2","2","65+","2004Q3","perc","2.5"
"r_2","2","65+","2004Q4","perc","1.8"
"r_2","2","65+","2005Q1","perc","1.3"
"r_2","2","65+","2005Q2","perc","1.4"
"r_2","2","65+","2005Q3","perc","1.4"
"r_2","2","65+","2005Q4","perc","1.5"
"r_2","2","65+","2006Q1","perc","1.1"
"r_2","2","65+","2006Q2","perc","1.5"
"r_2","2","65+","2006Q3","perc","1.7"
"r_2","2","65+","2006Q4","perc","1.5"
"r_2","2","65+","2007Q1","perc","1.3"
"r_2","2","65+","2007Q2","perc","1.4"
"r_2","2","65+","2007Q3","perc","1.9"
"r_2","2","65+","2007Q4","perc","1.7"
"r_2","2","65+","2008Q1","perc","1.9"
"r_2","2","65+","2008Q2","perc","2.3"
"r_2","2","65+","2008Q3","perc","2.3"
"r_2","2","65+","2008Q4","perc","2"
"r_2","2","65+","2009Q1","perc","1.7"
"r_2","2","65+","2009Q2","perc","2.1"
"r_2","2","65+","2009Q3","perc","2"
"r_2","2","65+","2009Q4","perc","1.6"
"r_2","2","65+","2010Q1","perc","1.5"
"r_2","2","65+","2010Q2","perc","1.6"
"r_2","2","65+","2010Q3","perc","1.7"
"r_2","2","65+","2010Q4","perc","1.7"
"r_2","2","65+","2011Q1","perc","1.6"
"r_2","2","65+","2011Q2","perc","1.4"
"r_2","2","65+","2011Q3","perc","1.6"
"r_2","2","65+","2011Q4","perc","1.7"
"r_2","2","65+","2012Q1","perc","1.7"
"r_2","2","65+","2012Q2","perc","2"
"r_2","2","65+","2012Q3","perc","1.8"
"r_2","2","65+","2012Q4","perc","1.9"
"r_2","2","65+","2013Q1","perc","2.1"
"r_2","2","65+","2013Q2","perc","2.2"
"r_2","2","65+","2013Q3","perc","2.1"
"r_2","2","65+","2013Q4","perc","2.4"
"r_2","2","65+","2014Q1","perc","2.4"
"r_2","2","65+","2014Q2","perc","2.4"
"r_2","2","65+","2014Q3","perc","2.6"
"r_2","2","65+","2014Q4","perc","2.8"
"r_2","2","65+","2015Q1","perc","2.6"
"r_2","2","65+","2015Q2","perc","2.5"
"r_2","2","65+","2015Q3","perc","2.8"
"r_2","2","65+","2015Q4","perc","3"
"r_3","0","0","2016Q1","perc","53.1"
"r_3","0","15 - 64","2016Q1","perc","68.3"
"r_3","0","20 - 64","2016Q1","perc","72.8"
"r_3","0","15 - 29","2016Q1","perc","43.4"
"r_3","0","15 - 24","2016Q1","perc","23.8"
"r_3","0","25 - 34","2016Q1","perc","76.5"
"r_3","0","35 - 44","2016Q1","perc","85.4"
"r_3","0","45 - 54","2016Q1","perc","83.3"
"r_3","0","55 - 64","2016Q1","perc","57.7"
"r_3","0","65+","2016Q1","perc","4.2"
"r_3","1","0","2016Q1","perc","59.3"
"r_3","1","15 - 64","2016Q1","perc","72.5"
"r_3","1","20 - 64","2016Q1","perc","77.4"
"r_3","1","15 - 29","2016Q1","perc","49.3"
"r_3","1","15 - 24","2016Q1","perc","28.2"
"r_3","1","25 - 34","2016Q1","perc","83.6"
"r_3","1","35 - 44","2016Q1","perc","88.8"
"r_3","1","45 - 54","2016Q1","perc","84.4"
"r_3","1","55 - 64","2016Q1","perc","62.5"
"r_3","1","65+","2016Q1","perc","6.4"
"r_3","2","0","2016Q1","perc","47.3"
"r_3","2","15 - 64","2016Q1","perc","64"
"r_3","2","20 - 64","2016Q1","perc","68.1"
"r_3","2","15 - 29","2016Q1","perc","37.3"
"r_3","2","15 - 24","2016Q1","perc","19.2"
"r_3","2","25 - 34","2016Q1","perc","68.9"
"r_3","2","35 - 44","2016Q1","perc","81.8"
"r_3","2","45 - 54","2016Q1","perc","82.2"
"r_3","2","55 - 64","2016Q1","perc","53.4"
"r_3","2","65+","2016Q1","perc","2.8"
"r_4","0","0","2016Q2","perc","53.8"
"r_4","0","15 - 64","2016Q2","perc","69.4"
"r_4","0","20 - 64","2016Q2","perc","73.9"
"r_4","0","15 - 29","2016Q2","perc","44.6"
"r_4","0","15 - 24","2016Q2","perc","24.8"
"r_4","0","25 - 34","2016Q2","perc","77.6"
"r_4","0","35 - 44","2016Q2","perc","85.7"
"r_4","0","45 - 54","2016Q2","perc","84.5"
"r_4","0","55 - 64","2016Q2","perc","59.5"
"r_4","0","65+","2016Q2","perc","4.3"
"r_4","1","0","2016Q2","perc","59.9"
