RevisionColumn,Age10_LFS,GenderID,LFS_WorkWillingness,periods,Units,LFS_ReasInactivity,ValueColumn
"r_17","15 - 64_gr","2","1","2015Q2","1000cp","0","115.6"
"r_17","15 - 64_gr","0","1","2015Q3","1000cp","0","223.7"
"r_17","15 - 64_gr","1","1","2015Q3","1000cp","0","120.2"
"r_17","15 - 64_gr","2","1","2015Q3","1000cp","0","103.5"
"r_17","15 - 64_gr","0","1","2015Q4","1000cp","0","243.4"
"r_17","15 - 64_gr","1","1","2015Q4","1000cp","0","130"
"r_17","15 - 64_gr","2","1","2015Q4","1000cp","0","113.4"
"r_17","15 - 64_gr","0","1","2016Q1","1000cp","0","262.6"
"r_17","15 - 64_gr","1","1","2016Q1","1000cp","0","138.7"
"r_17","15 - 64_gr","2","1","2016Q1","1000cp","0","123.9"
"r_17","15 - 64_gr","0","1","2016Q2","1000cp","0","221.3"
"r_17","15 - 64_gr","1","1","2016Q2","1000cp","0","120.9"
"r_17","15 - 64_gr","2","1","2016Q2","1000cp","0","100.4"
"r_17","15 - 64_gr","0","1","2016Q3","1000cp","0","214.5"
"r_17","15 - 64_gr","1","1","2016Q3","1000cp","0","115.3"
"r_17","15 - 64_gr","2","1","2016Q3","1000cp","0","99.2"
"r_17","15 - 64_gr","0","1","2016Q4","1000cp","0","243.7"
"r_17","15 - 64_gr","1","1","2016Q4","1000cp","0","128.9"
"r_17","15 - 64_gr","2","1","2016Q4","1000cp","0","114.8"
"r_17","15 - 64_gr","0","1","2017Q1","1000cp","0","224.6"
"r_17","15 - 64_gr","1","1","2017Q1","1000cp","0","117.6"
"r_17","15 - 64_gr","2","1","2017Q1","1000cp","0","107"
"r_17","15 - 64_gr","0","1","2017Q2","1000cp","0","183.2"
"r_17","15 - 64_gr","1","1","2017Q2","1000cp","0","92.1"
"r_17","15 - 64_gr","2","1","2017Q2","1000cp","0","91.1"
"r_17","15 - 64_gr","0","1","2017Q3","1000cp","0","160.6"
"r_17","15 - 64_gr","1","1","2017Q3","1000cp","0","83.7"
"r_17","15 - 64_gr","2","1","2017Q3","1000cp","0","76.8"
"r_17","15 - 64_gr","0","1","2017Q4","1000cp","0","169.5"
"r_17","15 - 64_gr","1","1","2017Q4","1000cp","0","85.2"
"r_17","15 - 64_gr","2","1","2017Q4","1000cp","0","84.3"
"r_17","15 - 64_gr","0","1","2018Q1","1000cp","0","193.9"
"r_17","15 - 64_gr","1","1","2018Q1","1000cp","0","99.3"
"r_17","15 - 64_gr","2","1","2018Q1","1000cp","0","94.6"
"r_17","15 - 64_gr","0","1","2018Q2","1000cp","0","159.1"
"r_17","15 - 64_gr","1","1","2018Q2","1000cp","0","82.3"
"r_17","15 - 64_gr","2","1","2018Q2","1000cp","0","76.8"
"r_17","15 - 64_gr","0","1","2018Q3","1000cp","0","143.5"
"r_17","15 - 64_gr","1","1","2018Q3","1000cp","0","73.2"
"r_17","15 - 64_gr","2","1","2018Q3","1000cp","0","70.3"
"r_17","15 - 64_gr","0","1","2018Q4","1000cp","0","146.9"
"r_17","15 - 64_gr","1","1","2018Q4","1000cp","0","75.6"
"r_17","15 - 64_gr","2","1","2018Q4","1000cp","0","71.3"
"r_17","15 - 64_gr","0","1","2019Q1","1000cp","0","134.4"
"r_17","15 - 64_gr","1","1","2019Q1","1000cp","0","74"
"r_17","15 - 64_gr","2","1","2019Q1","1000cp","0","60.4"
"r_17","15 - 64_gr","0","1","2003Q1","1000cp","1","472.3"
"r_17","15 - 64_gr","1","1","2003Q1","1000cp","1","249.8"
"r_17","15 - 64_gr","2","1","2003Q1","1000cp","1","222.5"
"r_17","15 - 64_gr","0","1","2003Q2","1000cp","1","412.5"
"r_17","15 - 64_gr","1","1","2003Q2","1000cp","1","217.9"
"r_17","15 - 64_gr","2","1","2003Q2","1000cp","1","194.6"
"r_17","15 - 64_gr","0","1","2003Q3","1000cp","1","398.6"
"r_17","15 - 64_gr","1","1","2003Q3","1000cp","1","209.3"
"r_17","15 - 64_gr","2","1","2003Q3","1000cp","1","189.3"
"r_17","15 - 64_gr","0","1","2003Q4","1000cp","1","440.5"
"r_17","15 - 64_gr","1","1","2003Q4","1000cp","1","234"
"r_17","15 - 64_gr","2","1","2003Q4","1000cp","1","206.5"
"r_17","15 - 64_gr","0","1","2004Q1","1000cp","1","451.5"
"r_17","15 - 64_gr","1","1","2004Q1","1000cp","1","237.2"
"r_17","15 - 64_gr","2","1","2004Q1","1000cp","1","214.3"
"r_17","15 - 64_gr","0","1","2004Q2","1000cp","1","365"
"r_17","15 - 64_gr","1","1","2004Q2","1000cp","1","189.9"
"r_17","15 - 64_gr","2","1","2004Q2","1000cp","1","175"
"r_17","15 - 64_gr","0","1","2004Q3","1000cp","1","368.9"
"r_17","15 - 64_gr","1","1","2004Q3","1000cp","1","193.6"
"r_17","15 - 64_gr","2","1","2004Q3","1000cp","1","175.3"
"r_17","15 - 64_gr","0","1","2004Q4","1000cp","1","372.1"
"r_17","15 - 64_gr","1","1","2004Q4","1000cp","1","191.2"
"r_17","15 - 64_gr","2","1","2004Q4","1000cp","1","180.9"
"r_17","15 - 64_gr","0","1","2005Q1","1000cp","1","378.1"
"r_17","15 - 64_gr","1","1","2005Q1","1000cp","1","205"
"r_17","15 - 64_gr","2","1","2005Q1","1000cp","1","173.1"
"r_17","15 - 64_gr","0","1","2005Q2","1000cp","1","321.5"
"r_17","15 - 64_gr","1","1","2005Q2","1000cp","1","174.7"
"r_17","15 - 64_gr","2","1","2005Q2","1000cp","1","146.8"
"r_17","15 - 64_gr","0","1","2005Q3","1000cp","1","331"
"r_17","15 - 64_gr","1","1","2005Q3","1000cp","1","168.8"
"r_17","15 - 64_gr","2","1","2005Q3","1000cp","1","162.2"
"r_17","15 - 64_gr","0","1","2005Q4","1000cp","1","332.1"
"r_17","15 - 64_gr","1","1","2005Q4","1000cp","1","169.4"
"r_17","15 - 64_gr","2","1","2005Q4","1000cp","1","162.7"
"r_17","15 - 64_gr","0","1","2006Q1","1000cp","1","320.9"
"r_17","15 - 64_gr","1","1","2006Q1","1000cp","1","175.4"
"r_17","15 - 64_gr","2","1","2006Q1","1000cp","1","145.5"
"r_17","15 - 64_gr","0","1","2006Q2","1000cp","1","267.7"
"r_17","15 - 64_gr","1","1","2006Q2","1000cp","1","140.9"
"r_17","15 - 64_gr","2","1","2006Q2","1000cp","1","126.8"
"r_17","15 - 64_gr","0","1","2006Q3","1000cp","1","248.9"
"r_17","15 - 64_gr","1","1","2006Q3","1000cp","1","127.1"
"r_17","15 - 64_gr","2","1","2006Q3","1000cp","1","121.9"
"r_17","15 - 64_gr","0","1","2006Q4","1000cp","1","225.3"
"r_17","15 - 64_gr","1","1","2006Q4","1000cp","1","114"
"r_17","15 - 64_gr","2","1","2006Q4","1000cp","1","111.3"
"r_17","15 - 64_gr","0","1","2007Q1","1000cp","1","221.8"
"r_17","15 - 64_gr","1","1","2007Q1","1000cp","1","114.6"
"r_17","15 - 64_gr","2","1","2007Q1","1000cp","1","107.3"
"r_17","15 - 64_gr","0","1","2007Q2","1000cp","1","203.8"
"r_17","15 - 64_gr","1","1","2007Q2","1000cp","1","105.1"
"r_17","15 - 64_gr","2","1","2007Q2","1000cp","1","98.6"
"r_17","15 - 64_gr","0","1","2007Q3","1000cp","1","196.5"
"r_17","15 - 64_gr","1","1","2007Q3","1000cp","1","108"
"r_17","15 - 64_gr","2","1","2007Q3","1000cp","1","88.5"
"r_17","15 - 64_gr","0","1","2007Q4","1000cp","1","182.5"
"r_17","15 - 64_gr","1","1","2007Q4","1000cp","1","94.8"
"r_17","15 - 64_gr","2","1","2007Q4","1000cp","1","87.7"
"r_17","15 - 64_gr","0","1","2008Q1","1000cp","1","153.2"
"r_17","15 - 64_gr","1","1","2008Q1","1000cp","1","75.6"
"r_17","15 - 64_gr","2","1","2008Q1","1000cp","1","77.6"
"r_17","15 - 64_gr","0","1","2008Q2","1000cp","1","152"
"r_17","15 - 64_gr","1","1","2008Q2","1000cp","1","78.7"
"r_17","15 - 64_gr","2","1","2008Q2","1000cp","1","73.3"
"r_17","15 - 64_gr","0","1","2008Q3","1000cp","1","143.5"
"r_17","15 - 64_gr","1","1","2008Q3","1000cp","1","72.3"
"r_17","15 - 64_gr","2","1","2008Q3","1000cp","1","71.2"
"r_17","15 - 64_gr","0","1","2008Q4","1000cp","1","150.9"
"r_17","15 - 64_gr","1","1","2008Q4","1000cp","1","75.8"
"r_17","15 - 64_gr","2","1","2008Q4","1000cp","1","75.1"
"r_17","15 - 64_gr","0","1","2009Q1","1000cp","1","160"
"r_17","15 - 64_gr","1","1","2009Q1","1000cp","1","82.2"
"r_17","15 - 64_gr","2","1","2009Q1","1000cp","1","77.7"
"r_17","15 - 64_gr","0","1","2009Q2","1000cp","1","171"
"r_17","15 - 64_gr","1","1","2009Q2","1000cp","1","87.7"
"r_17","15 - 64_gr","2","1","2009Q2","1000cp","1","83.4"
"r_17","15 - 64_gr","0","1","2009Q3","1000cp","1","185.3"
"r_17","15 - 64_gr","1","1","2009Q3","1000cp","1","92.7"
"r_17","15 - 64_gr","2","1","2009Q3","1000cp","1","92.6"
"r_17","15 - 64_gr","0","1","2009Q4","1000cp","1","220.7"
"r_17","15 - 64_gr","1","1","2009Q4","1000cp","1","120.7"
"r_17","15 - 64_gr","2","1","2009Q4","1000cp","1","100"
"r_17","15 - 64_gr","0","1","2010Q1","1000cp","1","226.5"
"r_17","15 - 64_gr","1","1","2010Q1","1000cp","1","123"
"r_17","15 - 64_gr","2","1","2010Q1","1000cp","1","103.5"
"r_17","15 - 64_gr","0","1","2010Q2","1000cp","1","216.3"
"r_17","15 - 64_gr","1","1","2010Q2","1000cp","1","115.3"
"r_17","15 - 64_gr","2","1","2010Q2","1000cp","1","101"
"r_17","15 - 64_gr","0","1","2010Q3","1000cp","1","218.7"
"r_17","15 - 64_gr","1","1","2010Q3","1000cp","1","118.6"
"r_17","15 - 64_gr","2","1","2010Q3","1000cp","1","100.1"
"r_17","15 - 64_gr","0","1","2010Q4","1000cp","1","221.3"
"r_17","15 - 64_gr","1","1","2010Q4","1000cp","1","124.1"
"r_17","15 - 64_gr","2","1","2010Q4","1000cp","1","97.1"
"r_17","15 - 64_gr","0","1","2011Q1","1000cp","1","252"
"r_17","15 - 64_gr","1","1","2011Q1","1000cp","1","137.6"
"r_17","15 - 64_gr","2","1","2011Q1","1000cp","1","114.4"
"r_17","15 - 64_gr","0","1","2011Q2","1000cp","1","231.9"
"r_17","15 - 64_gr","1","1","2011Q2","1000cp","1","130.2"
"r_17","15 - 64_gr","2","1","2011Q2","1000cp","1","101.7"
"r_17","15 - 64_gr","0","1","2011Q3","1000cp","1","226.7"
"r_17","15 - 64_gr","1","1","2011Q3","1000cp","1","130.5"
"r_17","15 - 64_gr","2","1","2011Q3","1000cp","1","96.2"
"r_17","15 - 64_gr","0","1","2011Q4","1000cp","1","223.4"
"r_17","15 - 64_gr","1","1","2011Q4","1000cp","1","124.3"
"r_17","15 - 64_gr","2","1","2011Q4","1000cp","1","99.1"
"r_17","15 - 64_gr","0","1","2012Q1","1000cp","1","245.7"
"r_17","15 - 64_gr","1","1","2012Q1","1000cp","1","135"
"r_17","15 - 64_gr","2","1","2012Q1","1000cp","1","110.6"
"r_17","15 - 64_gr","0","1","2012Q2","1000cp","1","236.8"
"r_17","15 - 64_gr","1","1","2012Q2","1000cp","1","127.8"
"r_17","15 - 64_gr","2","1","2012Q2","1000cp","1","109"
"r_17","15 - 64_gr","0","1","2012Q3","1000cp","1","210"
"r_17","15 - 64_gr","1","1","2012Q3","1000cp","1","115.3"
"r_17","15 - 64_gr","2","1","2012Q3","1000cp","1","94.7"
"r_17","15 - 64_gr","0","1","2012Q4","1000cp","1","210.2"
"r_17","15 - 64_gr","1","1","2012Q4","1000cp","1","119.3"
"r_17","15 - 64_gr","2","1","2012Q4","1000cp","1","90.8"
"r_17","15 - 64_gr","0","1","2013Q1","1000cp","1","233"
"r_17","15 - 64_gr","1","1","2013Q1","1000cp","1","128.1"
"r_17","15 - 64_gr","2","1","2013Q1","1000cp","1","104.9"
"r_17","15 - 64_gr","0","1","2013Q2","1000cp","1","215.5"
"r_17","15 - 64_gr","1","1","2013Q2","1000cp","1","119.9"
"r_17","15 - 64_gr","2","1","2013Q2","1000cp","1","95.6"
"r_17","15 - 64_gr","0","1","2013Q3","1000cp","1","189.6"
"r_17","15 - 64_gr","1","1","2013Q3","1000cp","1","108.8"
"r_17","15 - 64_gr","2","1","2013Q3","1000cp","1","80.8"
"r_17","15 - 64_gr","0","1","2013Q4","1000cp","1","188"
"r_17","15 - 64_gr","1","1","2013Q4","1000cp","1","103.3"
"r_17","15 - 64_gr","2","1","2013Q4","1000cp","1","84.7"
"r_17","15 - 64_gr","0","1","2014Q1","1000cp","1","203"
"r_17","15 - 64_gr","1","1","2014Q1","1000cp","1","114.2"
"r_17","15 - 64_gr","2","1","2014Q1","1000cp","1","88.7"
"r_17","15 - 64_gr","0","1","2014Q2","1000cp","1","191.9"
"r_17","15 - 64_gr","1","1","2014Q2","1000cp","1","109.9"
"r_17","15 - 64_gr","2","1","2014Q2","1000cp","1","82"
"r_17","15 - 64_gr","0","1","2014Q3","1000cp","1","174.9"
"r_17","15 - 64_gr","1","1","2014Q3","1000cp","1","97.5"
"r_17","15 - 64_gr","2","1","2014Q3","1000cp","1","77.5"
"r_17","15 - 64_gr","0","1","2014Q4","1000cp","1","185.1"
"r_17","15 - 64_gr","1","1","2014Q4","1000cp","1","101.6"
"r_17","15 - 64_gr","2","1","2014Q4","1000cp","1","83.4"
"r_17","15 - 64_gr","0","1","2015Q1","1000cp","1","191"
"r_17","15 - 64_gr","1","1","2015Q1","1000cp","1","102.6"
"r_17","15 - 64_gr","2","1","2015Q1","1000cp","1","88.4"
"r_17","15 - 64_gr","0","1","2015Q2","1000cp","1","165.7"
"r_17","15 - 64_gr","1","1","2015Q2","1000cp","1","90.5"
"r_17","15 - 64_gr","2","1","2015Q2","1000cp","1","75.2"
"r_17","15 - 64_gr","0","1","2015Q3","1000cp","1","157.5"
"r_17","15 - 64_gr","1","1","2015Q3","1000cp","1","85.5"
"r_17","15 - 64_gr","2","1","2015Q3","1000cp","1","71.9"
"r_17","15 - 64_gr","0","1","2015Q4","1000cp","1","165.7"
"r_17","15 - 64_gr","1","1","2015Q4","1000cp","1","90.2"
"r_17","15 - 64_gr","2","1","2015Q4","1000cp","1","75.5"
"r_17","15 - 64_gr","0","1","2016Q1","1000cp","1","176.4"
"r_17","15 - 64_gr","1","1","2016Q1","1000cp","1","95.4"
"r_17","15 - 64_gr","2","1","2016Q1","1000cp","1","81"
"r_17","15 - 64_gr","0","1","2016Q2","1000cp","1","158.9"
"r_17","15 - 64_gr","1","1","2016Q2","1000cp","1","87.8"
"r_17","15 - 64_gr","2","1","2016Q2","1000cp","1","71.1"
"r_17","15 - 64_gr","0","1","2016Q3","1000cp","1","157.6"
"r_17","15 - 64_gr","1","1","2016Q3","1000cp","1","87"
"r_17","15 - 64_gr","2","1","2016Q3","1000cp","1","70.5"
"r_17","15 - 64_gr","0","1","2016Q4","1000cp","1","160.7"
"r_17","15 - 64_gr","1","1","2016Q4","1000cp","1","90.6"
"r_17","15 - 64_gr","2","1","2016Q4","1000cp","1","70.1"
"r_17","15 - 64_gr","0","1","2017Q1","1000cp","1","132.1"
"r_17","15 - 64_gr","1","1","2017Q1","1000cp","1","71.1"
"r_17","15 - 64_gr","2","1","2017Q1","1000cp","1","61"
"r_17","15 - 64_gr","0","1","2017Q2","1000cp","1","115.6"
"r_17","15 - 64_gr","1","1","2017Q2","1000cp","1","58.2"
"r_17","15 - 64_gr","2","1","2017Q2","1000cp","1","57.4"
"r_17","15 - 64_gr","0","1","2017Q3","1000cp","1","103"
"r_17","15 - 64_gr","1","1","2017Q3","1000cp","1","54.5"
"r_17","15 - 64_gr","2","1","2017Q3","1000cp","1","48.5"
"r_17","15 - 64_gr","0","1","2017Q4","1000cp","1","98.3"
"r_17","15 - 64_gr","1","1","2017Q4","1000cp","1","51.8"
"r_17","15 - 64_gr","2","1","2017Q4","1000cp","1","46.5"
"r_17","15 - 64_gr","0","1","2018Q1","1000cp","1","91.6"
"r_17","15 - 64_gr","1","1","2018Q1","1000cp","1","45.5"
"r_17","15 - 64_gr","2","1","2018Q1","1000cp","1","46.1"
"r_17","15 - 64_gr","0","1","2018Q2","1000cp","1","84.4"
"r_17","15 - 64_gr","1","1","2018Q2","1000cp","1","42.3"
"r_17","15 - 64_gr","2","1","2018Q2","1000cp","1","42.1"
"r_17","15 - 64_gr","0","1","2018Q3","1000cp","1","78.8"
"r_17","15 - 64_gr","1","1","2018Q3","1000cp","1","41.5"
"r_17","15 - 64_gr","2","1","2018Q3","1000cp","1","37.3"
"r_17","15 - 64_gr","0","1","2018Q4","1000cp","1","71"
"r_17","15 - 64_gr","1","1","2018Q4","1000cp","1","39.8"
"r_17","15 - 64_gr","2","1","2018Q4","1000cp","1","31.3"
"r_17","15 - 64_gr","0","1","2019Q1","1000cp","1","63.6"
"r_17","15 - 64_gr","1","1","2019Q1","1000cp","1","33.2"
"r_17","15 - 64_gr","2","1","2019Q1","1000cp","1","30.4"
"r_17","15 - 64_gr","0","1","2003Q1","1000cp","2","14.6"
"r_17","15 - 64_gr","1","1","2003Q1","1000cp","2","6.9"
"r_17","15 - 64_gr","2","1","2003Q1","1000cp","2","7.7"
"r_17","15 - 64_gr","0","1","2003Q2","1000cp","2","17.1"
"r_17","15 - 64_gr","1","1","2003Q2","1000cp","2","8.4"
"r_17","15 - 64_gr","2","1","2003Q2","1000cp","2","8.7"
"r_17","15 - 64_gr","0","1","2003Q3","1000cp","2","15.5"
"r_17","15 - 64_gr","1","1","2003Q3","1000cp","2","7.5"
"r_17","15 - 64_gr","2","1","2003Q3","1000cp","2","8"
"r_17","15 - 64_gr","0","1","2003Q4","1000cp","2","12.4"
"r_17","15 - 64_gr","1","1","2003Q4","1000cp","2","5.3"
"r_17","15 - 64_gr","2","1","2003Q4","1000cp","2","7.1"
"r_17","15 - 64_gr","0","1","2004Q1","1000cp","2","13.6"
"r_17","15 - 64_gr","1","1","2004Q1","1000cp","2","(4.1)"
"r_17","15 - 64_gr","2","1","2004Q1","1000cp","2","9.4"
"r_17","15 - 64_gr","0","1","2004Q2","1000cp","2","12.8"
"r_17","15 - 64_gr","1","1","2004Q2","1000cp","2","7.6"
"r_17","15 - 64_gr","2","1","2004Q2","1000cp","2","5.2"
"r_17","15 - 64_gr","0","1","2004Q3","1000cp","2","13"
"r_17","15 - 64_gr","1","1","2004Q3","1000cp","2","5.5"
"r_17","15 - 64_gr","2","1","2004Q3","1000cp","2","7.5"
"r_17","15 - 64_gr","0","1","2004Q4","1000cp","2","10.2"
"r_17","15 - 64_gr","1","1","2004Q4","1000cp","2","4.8"
"r_17","15 - 64_gr","2","1","2004Q4","1000cp","2","5.4"
"r_17","15 - 64_gr","0","1","2005Q1","1000cp","2","9.3"
"r_17","15 - 64_gr","1","1","2005Q1","1000cp","2","4.8"
"r_17","15 - 64_gr","2","1","2005Q1","1000cp","2","4.5"
"r_17","15 - 64_gr","0","1","2005Q2","1000cp","2","12.6"
"r_17","15 - 64_gr","1","1","2005Q2","1000cp","2","6.6"
"r_17","15 - 64_gr","2","1","2005Q2","1000cp","2","6"
"r_17","15 - 64_gr","0","1","2005Q3","1000cp","2","11.6"
"r_17","15 - 64_gr","1","1","2005Q3","1000cp","2","5.7"
"r_17","15 - 64_gr","2","1","2005Q3","1000cp","2","6"
"r_17","15 - 64_gr","0","1","2005Q4","1000cp","2","12.1"
"r_17","15 - 64_gr","1","1","2005Q4","1000cp","2","4.9"
"r_17","15 - 64_gr","2","1","2005Q4","1000cp","2","7.2"
"r_17","15 - 64_gr","0","1","2006Q1","1000cp","2","18.4"
"r_17","15 - 64_gr","1","1","2006Q1","1000cp","2","8.4"
"r_17","15 - 64_gr","2","1","2006Q1","1000cp","2","10"
"r_17","15 - 64_gr","0","1","2006Q2","1000cp","2","21.4"
"r_17","15 - 64_gr","1","1","2006Q2","1000cp","2","9.2"
"r_17","15 - 64_gr","2","1","2006Q2","1000cp","2","12.2"
"r_17","15 - 64_gr","0","1","2006Q3","1000cp","2","12.6"
"r_17","15 - 64_gr","1","1","2006Q3","1000cp","2","5.8"
"r_17","15 - 64_gr","2","1","2006Q3","1000cp","2","6.7"
"r_17","15 - 64_gr","0","1","2006Q4","1000cp","2","12.2"
"r_17","15 - 64_gr","1","1","2006Q4","1000cp","2","6.4"
"r_17","15 - 64_gr","2","1","2006Q4","1000cp","2","5.8"
"r_17","15 - 64_gr","0","1","2007Q1","1000cp","2","7.3"
"r_17","15 - 64_gr","1","1","2007Q1","1000cp","2","(3.7)"
"r_17","15 - 64_gr","2","1","2007Q1","1000cp","2","(3.6)"
"r_17","15 - 64_gr","0","1","2007Q2","1000cp","2","11.3"
"r_17","15 - 64_gr","1","1","2007Q2","1000cp","2","(4.4)"
"r_17","15 - 64_gr","2","1","2007Q2","1000cp","2","6.9"
"r_17","15 - 64_gr","0","1","2007Q3","1000cp","2","10.4"
"r_17","15 - 64_gr","1","1","2007Q3","1000cp","2","(4.4)"
"r_17","15 - 64_gr","2","1","2007Q3","1000cp","2","6"
"r_17","15 - 64_gr","0","1","2007Q4","1000cp","2","10.7"
"r_17","15 - 64_gr","1","1","2007Q4","1000cp","2","(4.6)"
"r_17","15 - 64_gr","2","1","2007Q4","1000cp","2","6.1"
"r_17","15 - 64_gr","0","1","2008Q1","1000cp","2","7.6"
"r_17","15 - 64_gr","1","1","2008Q1","1000cp","2","(2.4)"
"r_17","15 - 64_gr","2","1","2008Q1","1000cp","2","5.2"
"r_17","15 - 64_gr","0","1","2008Q2","1000cp","2","5.3"
"r_17","15 - 64_gr","1","1","2008Q2","1000cp","2","(2.0)"
"r_17","15 - 64_gr","2","1","2008Q2","1000cp","2","(3.3)"
"r_17","15 - 64_gr","0","1","2008Q3","1000cp","2","5.6"
"r_17","15 - 64_gr","1","1","2008Q3","1000cp","2","(2.5)"
"r_17","15 - 64_gr","2","1","2008Q3","1000cp","2","(3.1)"
"r_17","15 - 64_gr","0","1","2008Q4","1000cp","2","(5.0)"
"r_17","15 - 64_gr","1","1","2008Q4","1000cp","2","(2.4)"
"r_17","15 - 64_gr","2","1","2008Q4","1000cp","2","(2.6)"
"r_17","15 - 64_gr","0","1","2009Q1","1000cp","2","(4.3)"
"r_17","15 - 64_gr","1","1","2009Q1","1000cp","2","(2.1)"
"r_17","15 - 64_gr","2","1","2009Q1","1000cp","2","(2.2)"
"r_17","15 - 64_gr","0","1","2009Q2","1000cp","2","7"
"r_17","15 - 64_gr","1","1","2009Q2","1000cp","2","(2.7)"
"r_17","15 - 64_gr","2","1","2009Q2","1000cp","2","(4.3)"
"r_17","15 - 64_gr","0","1","2009Q3","1000cp","2","7.8"
"r_17","15 - 64_gr","1","1","2009Q3","1000cp","2","(3.2)"
"r_17","15 - 64_gr","2","1","2009Q3","1000cp","2","(4.7)"
"r_17","15 - 64_gr","0","1","2009Q4","1000cp","2","6.3"
"r_17","15 - 64_gr","1","1","2009Q4","1000cp","2","(2.3)"
"r_17","15 - 64_gr","2","1","2009Q4","1000cp","2","(4.0)"
"r_17","15 - 64_gr","0","1","2010Q1","1000cp","2","(5.7)"
"r_17","15 - 64_gr","1","1","2010Q1","1000cp","2","(2.3)"
"r_17","15 - 64_gr","2","1","2010Q1","1000cp","2","(3.3)"
"r_17","15 - 64_gr","0","1","2010Q2","1000cp","2","7.5"
"r_17","15 - 64_gr","1","1","2010Q2","1000cp","2","(2.7)"
"r_17","15 - 64_gr","2","1","2010Q2","1000cp","2","(4.8)"
"r_17","15 - 64_gr","0","1","2010Q3","1000cp","2","6"
"r_17","15 - 64_gr","1","1","2010Q3","1000cp","2","(1.8)"
"r_17","15 - 64_gr","2","1","2010Q3","1000cp","2","(4.2)"
"r_17","15 - 64_gr","0","1","2010Q4","1000cp","2","6.1"
"r_17","15 - 64_gr","1","1","2010Q4","1000cp","2","(2.8)"
"r_17","15 - 64_gr","2","1","2010Q4","1000cp","2","(3.2)"
"r_17","15 - 64_gr","0","1","2011Q1","1000cp","2","7.7"
"r_17","15 - 64_gr","1","1","2011Q1","1000cp","2","(3.2)"
"r_17","15 - 64_gr","2","1","2011Q1","1000cp","2","(4.6)"
"r_17","15 - 64_gr","0","1","2011Q2","1000cp","2","7.9"
"r_17","15 - 64_gr","1","1","2011Q2","1000cp","2","(2.9)"
"r_17","15 - 64_gr","2","1","2011Q2","1000cp","2","(5.1)"
"r_17","15 - 64_gr","0","1","2011Q3","1000cp","2","6.3"
"r_17","15 - 64_gr","1","1","2011Q3","1000cp","2","(2.0)"
"r_17","15 - 64_gr","2","1","2011Q3","1000cp","2","(4.3)"
"r_17","15 - 64_gr","0","1","2011Q4","1000cp","2","(4.2)"
"r_17","15 - 64_gr","1","1","2011Q4","1000cp","2","(1.9)"
"r_17","15 - 64_gr","2","1","2011Q4","1000cp","2","(2.2)"
"r_17","15 - 64_gr","0","1","2012Q1","1000cp","2","5.9"
"r_17","15 - 64_gr","1","1","2012Q1","1000cp","2","(2.6)"
"r_17","15 - 64_gr","2","1","2012Q1","1000cp","2","(3.3)"
"r_17","15 - 64_gr","0","1","2012Q2","1000cp","2","(4.1)"
"r_17","15 - 64_gr","1","1","2012Q2","1000cp","2","(2.2)"
"r_17","15 - 64_gr","2","1","2012Q2","1000cp","2","(1.9)"
"r_17","15 - 64_gr","0","1","2012Q3","1000cp","2","(4.7)"
"r_17","15 - 64_gr","1","1","2012Q3","1000cp","2","(2.0)"
"r_17","15 - 64_gr","2","1","2012Q3","1000cp","2","(2.7)"
"r_17","15 - 64_gr","0","1","2012Q4","1000cp","2","(3.4)"
"r_17","15 - 64_gr","1","1","2012Q4","1000cp","2","(1.8)"
"r_17","15 - 64_gr","2","1","2012Q4","1000cp","2","(1.6)"
"r_17","15 - 64_gr","0","1","2013Q1","1000cp","2","(2.5)"
"r_17","15 - 64_gr","1","1","2013Q1","1000cp","2","(1.6)"
"r_17","15 - 64_gr","2","1","2013Q1","1000cp","2","(0.9)"
"r_17","15 - 64_gr","0","1","2013Q2","1000cp","2","6"
"r_17","15 - 64_gr","1","1","2013Q2","1000cp","2","(3.3)"
"r_17","15 - 64_gr","2","1","2013Q2","1000cp","2","(2.7)"
"r_17","15 - 64_gr","0","1","2013Q3","1000cp","2","7.4"
"r_17","15 - 64_gr","1","1","2013Q3","1000cp","2","(2.1)"
"r_17","15 - 64_gr","2","1","2013Q3","1000cp","2","(5.4)"
"r_17","15 - 64_gr","0","1","2013Q4","1000cp","2","(5.0)"
"r_17","15 - 64_gr","1","1","2013Q4","1000cp","2","(1.8)"
"r_17","15 - 64_gr","2","1","2013Q4","1000cp","2","(3.2)"
"r_17","15 - 64_gr","0","1","2014Q1","1000cp","2","(2.2)"
"r_17","15 - 64_gr","1","1","2014Q1","1000cp","2","(1.4)"
"r_17","15 - 64_gr","2","1","2014Q1","1000cp","2","(0.7)"
"r_17","15 - 64_gr","0","1","2014Q2","1000cp","2","(5.0)"
"r_17","15 - 64_gr","1","1","2014Q2","1000cp","2","(2.4)"
"r_17","15 - 64_gr","2","1","2014Q2","1000cp","2","(2.6)"
"r_17","15 - 64_gr","0","1","2014Q3","1000cp","2","11"
"r_17","15 - 64_gr","1","1","2014Q3","1000cp","2","(3.3)"
"r_17","15 - 64_gr","2","1","2014Q3","1000cp","2","7.7"
"r_17","15 - 64_gr","0","1","2014Q4","1000cp","2","6.4"
"r_17","15 - 64_gr","1","1","2014Q4","1000cp","2","(2.1)"
"r_17","15 - 64_gr","2","1","2014Q4","1000cp","2","(4.2)"
