RevisionColumn,GenderID,Age10_LFS,periods,Units,ValueColumn
"r_2","1","55 - 64","2013Q3","1000cp","190.7"
"r_2","1","55 - 64","2013Q4","1000cp","190.7"
"r_2","1","55 - 64","2014Q1","1000cp","188.9"
"r_2","1","55 - 64","2014Q2","1000cp","183.9"
"r_2","1","55 - 64","2014Q3","1000cp","173.7"
"r_2","1","55 - 64","2014Q4","1000cp","177.8"
"r_2","1","55 - 64","2015Q1","1000cp","183.8"
"r_2","1","55 - 64","2015Q2","1000cp","182.6"
"r_2","1","55 - 64","2015Q3","1000cp","172.7"
"r_2","1","55 - 64","2015Q4","1000cp","169.2"
"r_2","1","65+","2003Q1","1000cp","554.4"
"r_2","1","65+","2003Q2","1000cp","542.1"
"r_2","1","65+","2003Q3","1000cp","549.2"
"r_2","1","65+","2003Q4","1000cp","565.4"
"r_2","1","65+","2004Q1","1000cp","555.9"
"r_2","1","65+","2004Q2","1000cp","546.8"
"r_2","1","65+","2004Q3","1000cp","550.7"
"r_2","1","65+","2004Q4","1000cp","562.4"
"r_2","1","65+","2005Q1","1000cp","566.7"
"r_2","1","65+","2005Q2","1000cp","556"
"r_2","1","65+","2005Q3","1000cp","554.6"
"r_2","1","65+","2005Q4","1000cp","580.4"
"r_2","1","65+","2006Q1","1000cp","582.9"
"r_2","1","65+","2006Q2","1000cp","574.4"
"r_2","1","65+","2006Q3","1000cp","563.6"
"r_2","1","65+","2006Q4","1000cp","579.4"
"r_2","1","65+","2007Q1","1000cp","592.5"
"r_2","1","65+","2007Q2","1000cp","566.3"
"r_2","1","65+","2007Q3","1000cp","561.2"
"r_2","1","65+","2007Q4","1000cp","579.4"
"r_2","1","65+","2008Q1","1000cp","576"
"r_2","1","65+","2008Q2","1000cp","567.8"
"r_2","1","65+","2008Q3","1000cp","566.7"
"r_2","1","65+","2008Q4","1000cp","583.7"
"r_2","1","65+","2009Q1","1000cp","579.5"
"r_2","1","65+","2009Q2","1000cp","581"
"r_2","1","65+","2009Q3","1000cp","583.7"
"r_2","1","65+","2009Q4","1000cp","583.8"
"r_2","1","65+","2010Q1","1000cp","519.2"
"r_2","1","65+","2010Q2","1000cp","522.1"
"r_2","1","65+","2010Q3","1000cp","520.3"
"r_2","1","65+","2010Q4","1000cp","518.8"
"r_2","1","65+","2011Q1","1000cp","524.3"
"r_2","1","65+","2011Q2","1000cp","525.1"
"r_2","1","65+","2011Q3","1000cp","524"
"r_2","1","65+","2011Q4","1000cp","524.6"
"r_2","1","65+","2012Q1","1000cp","533.3"
"r_2","1","65+","2012Q2","1000cp","535.3"
"r_2","1","65+","2012Q3","1000cp","534.8"
"r_2","1","65+","2012Q4","1000cp","535.1"
"r_2","1","65+","2013Q1","1000cp","536.6"
"r_2","1","65+","2013Q2","1000cp","535.3"
"r_2","1","65+","2013Q3","1000cp","534.2"
"r_2","1","65+","2013Q4","1000cp","536.8"
"r_2","1","65+","2014Q1","1000cp","536.8"
"r_2","1","65+","2014Q2","1000cp","538.6"
"r_2","1","65+","2014Q3","1000cp","541.4"
"r_2","1","65+","2014Q4","1000cp","545.1"
"r_2","1","65+","2015Q1","1000cp","543.8"
"r_2","1","65+","2015Q2","1000cp","547.6"
"r_2","1","65+","2015Q3","1000cp","547.6"
"r_2","1","65+","2015Q4","1000cp","552"
"r_2","2","0","2003Q1","1000cp","1971.1"
"r_2","2","0","2003Q2","1000cp","1918.2"
"r_2","2","0","2003Q3","1000cp","1898"
"r_2","2","0","2003Q4","1000cp","1957.3"
"r_2","2","0","2004Q1","1000cp","1979.9"
"r_2","2","0","2004Q2","1000cp","1894.6"
"r_2","2","0","2004Q3","1000cp","1879.5"
"r_2","2","0","2004Q4","1000cp","1935.3"
"r_2","2","0","2005Q1","1000cp","1982.9"
"r_2","2","0","2005Q2","1000cp","1917.2"
"r_2","2","0","2005Q3","1000cp","1884.8"
"r_2","2","0","2005Q4","1000cp","1936.4"
"r_2","2","0","2006Q1","1000cp","1938.5"
"r_2","2","0","2006Q2","1000cp","1844.6"
"r_2","2","0","2006Q3","1000cp","1803.7"
"r_2","2","0","2006Q4","1000cp","1852.2"
"r_2","2","0","2007Q1","1000cp","1854.4"
"r_2","2","0","2007Q2","1000cp","1814.7"
"r_2","2","0","2007Q3","1000cp","1784.6"
"r_2","2","0","2007Q4","1000cp","1810.1"
"r_2","2","0","2008Q1","1000cp","1792.3"
"r_2","2","0","2008Q2","1000cp","1764.6"
"r_2","2","0","2008Q3","1000cp","1762.9"
"r_2","2","0","2008Q4","1000cp","1797.4"
"r_2","2","0","2009Q1","1000cp","1804"
"r_2","2","0","2009Q2","1000cp","1777.7"
"r_2","2","0","2009Q3","1000cp","1785.6"
"r_2","2","0","2009Q4","1000cp","1829.9"
"r_2","2","0","2010Q1","1000cp","1767.6"
"r_2","2","0","2010Q2","1000cp","1734.9"
"r_2","2","0","2010Q3","1000cp","1722.9"
"r_2","2","0","2010Q4","1000cp","1720"
"r_2","2","0","2011Q1","1000cp","1761.4"
"r_2","2","0","2011Q2","1000cp","1753.5"
"r_2","2","0","2011Q3","1000cp","1721.8"
"r_2","2","0","2011Q4","1000cp","1722.7"
"r_2","2","0","2012Q1","1000cp","1745.5"
"r_2","2","0","2012Q2","1000cp","1714.3"
"r_2","2","0","2012Q3","1000cp","1666.7"
"r_2","2","0","2012Q4","1000cp","1687.3"
"r_2","2","0","2013Q1","1000cp","1703.4"
"r_2","2","0","2013Q2","1000cp","1660.8"
"r_2","2","0","2013Q3","1000cp","1637.5"
"r_2","2","0","2013Q4","1000cp","1670.8"
"r_2","2","0","2014Q1","1000cp","1680.7"
"r_2","2","0","2014Q2","1000cp","1663.9"
"r_2","2","0","2014Q3","1000cp","1628.4"
"r_2","2","0","2014Q4","1000cp","1653"
"r_2","2","0","2015Q1","1000cp","1668.7"
"r_2","2","0","2015Q2","1000cp","1653.8"
"r_2","2","0","2015Q3","1000cp","1622.5"
"r_2","2","0","2015Q4","1000cp","1645.4"
"r_2","2","15 - 64","2003Q1","1000cp","1205"
"r_2","2","15 - 64","2003Q2","1000cp","1152.7"
"r_2","2","15 - 64","2003Q3","1000cp","1133.1"
"r_2","2","15 - 64","2003Q4","1000cp","1190.1"
"r_2","2","15 - 64","2004Q1","1000cp","1208.4"
"r_2","2","15 - 64","2004Q2","1000cp","1111.8"
"r_2","2","15 - 64","2004Q3","1000cp","1104.9"
"r_2","2","15 - 64","2004Q4","1000cp","1166.8"
"r_2","2","15 - 64","2005Q1","1000cp","1194.7"
"r_2","2","15 - 64","2005Q2","1000cp","1121.8"
"r_2","2","15 - 64","2005Q3","1000cp","1097.6"
"r_2","2","15 - 64","2005Q4","1000cp","1141.5"
"r_2","2","15 - 64","2006Q1","1000cp","1140.7"
"r_2","2","15 - 64","2006Q2","1000cp","1046.6"
"r_2","2","15 - 64","2006Q3","1000cp","992.3"
"r_2","2","15 - 64","2006Q4","1000cp","1031.5"
"r_2","2","15 - 64","2007Q1","1000cp","1038.2"
"r_2","2","15 - 64","2007Q2","1000cp","1001.5"
"r_2","2","15 - 64","2007Q3","1000cp","961.2"
"r_2","2","15 - 64","2007Q4","1000cp","971.4"
"r_2","2","15 - 64","2008Q1","1000cp","978.1"
"r_2","2","15 - 64","2008Q2","1000cp","959.9"
"r_2","2","15 - 64","2008Q3","1000cp","942.3"
"r_2","2","15 - 64","2008Q4","1000cp","964.2"
"r_2","2","15 - 64","2009Q1","1000cp","979.5"
"r_2","2","15 - 64","2009Q2","1000cp","958.3"
"r_2","2","15 - 64","2009Q3","1000cp","953.5"
"r_2","2","15 - 64","2009Q4","1000cp","981.7"
"r_2","2","15 - 64","2010Q1","1000cp","986.7"
"r_2","2","15 - 64","2010Q2","1000cp","954.7"
"r_2","2","15 - 64","2010Q3","1000cp","943.2"
"r_2","2","15 - 64","2010Q4","1000cp","940.7"
"r_2","2","15 - 64","2011Q1","1000cp","971.9"
"r_2","2","15 - 64","2011Q2","1000cp","962.2"
"r_2","2","15 - 64","2011Q3","1000cp","932.8"
"r_2","2","15 - 64","2011Q4","1000cp","933.8"
"r_2","2","15 - 64","2012Q1","1000cp","944.9"
"r_2","2","15 - 64","2012Q2","1000cp","915.1"
"r_2","2","15 - 64","2012Q3","1000cp","864.6"
"r_2","2","15 - 64","2012Q4","1000cp","881.2"
"r_2","2","15 - 64","2013Q1","1000cp","896.4"
"r_2","2","15 - 64","2013Q2","1000cp","853.6"
"r_2","2","15 - 64","2013Q3","1000cp","824.4"
"r_2","2","15 - 64","2013Q4","1000cp","853.7"
"r_2","2","15 - 64","2014Q1","1000cp","862.8"
"r_2","2","15 - 64","2014Q2","1000cp","841.2"
"r_2","2","15 - 64","2014Q3","1000cp","802.8"
"r_2","2","15 - 64","2014Q4","1000cp","825.2"
"r_2","2","15 - 64","2015Q1","1000cp","838.6"
"r_2","2","15 - 64","2015Q2","1000cp","816.2"
"r_2","2","15 - 64","2015Q3","1000cp","784.5"
"r_2","2","15 - 64","2015Q4","1000cp","804.9"
"r_2","2","20 - 64","2003Q1","1000cp","956.1"
"r_2","2","20 - 64","2003Q2","1000cp","897.7"
"r_2","2","20 - 64","2003Q3","1000cp","886.1"
"r_2","2","20 - 64","2003Q4","1000cp","936.8"
"r_2","2","20 - 64","2004Q1","1000cp","955.4"
"r_2","2","20 - 64","2004Q2","1000cp","851.9"
"r_2","2","20 - 64","2004Q3","1000cp","842.3"
"r_2","2","20 - 64","2004Q4","1000cp","914.3"
"r_2","2","20 - 64","2005Q1","1000cp","945.6"
"r_2","2","20 - 64","2005Q2","1000cp","864.4"
"r_2","2","20 - 64","2005Q3","1000cp","835.2"
"r_2","2","20 - 64","2005Q4","1000cp","881.3"
"r_2","2","20 - 64","2006Q1","1000cp","878.4"
"r_2","2","20 - 64","2006Q2","1000cp","790.7"
"r_2","2","20 - 64","2006Q3","1000cp","745.3"
"r_2","2","20 - 64","2006Q4","1000cp","783.7"
"r_2","2","20 - 64","2007Q1","1000cp","795.2"
"r_2","2","20 - 64","2007Q2","1000cp","748.7"
"r_2","2","20 - 64","2007Q3","1000cp","717.7"
"r_2","2","20 - 64","2007Q4","1000cp","719.2"
"r_2","2","20 - 64","2008Q1","1000cp","741"
"r_2","2","20 - 64","2008Q2","1000cp","725.1"
"r_2","2","20 - 64","2008Q3","1000cp","701.8"
"r_2","2","20 - 64","2008Q4","1000cp","721.5"
"r_2","2","20 - 64","2009Q1","1000cp","749.6"
"r_2","2","20 - 64","2009Q2","1000cp","732.7"
"r_2","2","20 - 64","2009Q3","1000cp","728.2"
"r_2","2","20 - 64","2009Q4","1000cp","744.9"
"r_2","2","20 - 64","2010Q1","1000cp","797.9"
"r_2","2","20 - 64","2010Q2","1000cp","768.1"
"r_2","2","20 - 64","2010Q3","1000cp","757.9"
"r_2","2","20 - 64","2010Q4","1000cp","752.9"
"r_2","2","20 - 64","2011Q1","1000cp","797.7"
"r_2","2","20 - 64","2011Q2","1000cp","787.6"
"r_2","2","20 - 64","2011Q3","1000cp","761"
"r_2","2","20 - 64","2011Q4","1000cp","762"
"r_2","2","20 - 64","2012Q1","1000cp","783.5"
"r_2","2","20 - 64","2012Q2","1000cp","757.1"
"r_2","2","20 - 64","2012Q3","1000cp","712.1"
"r_2","2","20 - 64","2012Q4","1000cp","731.2"
"r_2","2","20 - 64","2013Q1","1000cp","744.2"
"r_2","2","20 - 64","2013Q2","1000cp","700.4"
"r_2","2","20 - 64","2013Q3","1000cp","673.6"
"r_2","2","20 - 64","2013Q4","1000cp","704.6"
"r_2","2","20 - 64","2014Q1","1000cp","717.6"
"r_2","2","20 - 64","2014Q2","1000cp","695.7"
"r_2","2","20 - 64","2014Q3","1000cp","659.7"
"r_2","2","20 - 64","2014Q4","1000cp","681.5"
"r_2","2","20 - 64","2015Q1","1000cp","694.6"
"r_2","2","20 - 64","2015Q2","1000cp","671.2"
"r_2","2","20 - 64","2015Q3","1000cp","641.9"
"r_2","2","20 - 64","2015Q4","1000cp","659.2"
"r_2","2","15 - 29","2003Q1","1000cp","478.8"
"r_2","2","15 - 29","2003Q2","1000cp","478.9"
"r_2","2","15 - 29","2003Q3","1000cp","469.7"
"r_2","2","15 - 29","2003Q4","1000cp","484.1"
"r_2","2","15 - 29","2004Q1","1000cp","491.1"
"r_2","2","15 - 29","2004Q2","1000cp","469.8"
"r_2","2","15 - 29","2004Q3","1000cp","465.1"
"r_2","2","15 - 29","2004Q4","1000cp","475.2"
"r_2","2","15 - 29","2005Q1","1000cp","491.7"
"r_2","2","15 - 29","2005Q2","1000cp","474.2"
"r_2","2","15 - 29","2005Q3","1000cp","461.2"
"r_2","2","15 - 29","2005Q4","1000cp","476.8"
"r_2","2","15 - 29","2006Q1","1000cp","480.7"
"r_2","2","15 - 29","2006Q2","1000cp","452"
"r_2","2","15 - 29","2006Q3","1000cp","418.5"
"r_2","2","15 - 29","2006Q4","1000cp","436.9"
"r_2","2","15 - 29","2007Q1","1000cp","433"
"r_2","2","15 - 29","2007Q2","1000cp","437.4"
"r_2","2","15 - 29","2007Q3","1000cp","418.3"
"r_2","2","15 - 29","2007Q4","1000cp","427.6"
"r_2","2","15 - 29","2008Q1","1000cp","418.9"
"r_2","2","15 - 29","2008Q2","1000cp","418.2"
"r_2","2","15 - 29","2008Q3","1000cp","411.2"
"r_2","2","15 - 29","2008Q4","1000cp","418.5"
"r_2","2","15 - 29","2009Q1","1000cp","410.5"
"r_2","2","15 - 29","2009Q2","1000cp","408.9"
"r_2","2","15 - 29","2009Q3","1000cp","418.9"
"r_2","2","15 - 29","2009Q4","1000cp","432.3"
"r_2","2","15 - 29","2010Q1","1000cp","403.2"
"r_2","2","15 - 29","2010Q2","1000cp","393.9"
"r_2","2","15 - 29","2010Q3","1000cp","393.1"
"r_2","2","15 - 29","2010Q4","1000cp","394.7"
"r_2","2","15 - 29","2011Q1","1000cp","394.6"
"r_2","2","15 - 29","2011Q2","1000cp","393.2"
"r_2","2","15 - 29","2011Q3","1000cp","381.3"
"r_2","2","15 - 29","2011Q4","1000cp","381.9"
"r_2","2","15 - 29","2012Q1","1000cp","377.1"
"r_2","2","15 - 29","2012Q2","1000cp","382.6"
"r_2","2","15 - 29","2012Q3","1000cp","355.5"
"r_2","2","15 - 29","2012Q4","1000cp","364.5"
"r_2","2","15 - 29","2013Q1","1000cp","366.5"
"r_2","2","15 - 29","2013Q2","1000cp","359.8"
"r_2","2","15 - 29","2013Q3","1000cp","350.5"
"r_2","2","15 - 29","2013Q4","1000cp","363.1"
"r_2","2","15 - 29","2014Q1","1000cp","357.5"
"r_2","2","15 - 29","2014Q2","1000cp","356.6"
"r_2","2","15 - 29","2014Q3","1000cp","343.4"
"r_2","2","15 - 29","2014Q4","1000cp","349"
"r_2","2","15 - 29","2015Q1","1000cp","351.5"
"r_2","2","15 - 29","2015Q2","1000cp","350.5"
"r_2","2","15 - 29","2015Q3","1000cp","335.6"
"r_2","2","15 - 29","2015Q4","1000cp","342.3"
"r_2","2","15 - 24","2003Q1","1000cp","389.8"
"r_2","2","15 - 24","2003Q2","1000cp","393.9"
"r_2","2","15 - 24","2003Q3","1000cp","387.6"
"r_2","2","15 - 24","2003Q4","1000cp","396.2"
"r_2","2","15 - 24","2004Q1","1000cp","396.9"
"r_2","2","15 - 24","2004Q2","1000cp","389.9"
"r_2","2","15 - 24","2004Q3","1000cp","384.7"
"r_2","2","15 - 24","2004Q4","1000cp","381.8"
"r_2","2","15 - 24","2005Q1","1000cp","395.4"
"r_2","2","15 - 24","2005Q2","1000cp","392.4"
"r_2","2","15 - 24","2005Q3","1000cp","383.2"
"r_2","2","15 - 24","2005Q4","1000cp","390.7"
"r_2","2","15 - 24","2006Q1","1000cp","393.2"
"r_2","2","15 - 24","2006Q2","1000cp","378.5"
"r_2","2","15 - 24","2006Q3","1000cp","355.3"
"r_2","2","15 - 24","2006Q4","1000cp","376.4"
"r_2","2","15 - 24","2007Q1","1000cp","371.3"
"r_2","2","15 - 24","2007Q2","1000cp","374.8"
"r_2","2","15 - 24","2007Q3","1000cp","362.8"
"r_2","2","15 - 24","2007Q4","1000cp","370.5"
"r_2","2","15 - 24","2008Q1","1000cp","363.2"
"r_2","2","15 - 24","2008Q2","1000cp","360.2"
"r_2","2","15 - 24","2008Q3","1000cp","355.1"
"r_2","2","15 - 24","2008Q4","1000cp","360.3"
"r_2","2","15 - 24","2009Q1","1000cp","351.1"
"r_2","2","15 - 24","2009Q2","1000cp","350.5"
"r_2","2","15 - 24","2009Q3","1000cp","352.1"
"r_2","2","15 - 24","2009Q4","1000cp","366.1"
"r_2","2","15 - 24","2010Q1","1000cp","329"
"r_2","2","15 - 24","2010Q2","1000cp","322.3"
"r_2","2","15 - 24","2010Q3","1000cp","311.4"
"r_2","2","15 - 24","2010Q4","1000cp","324"
"r_2","2","15 - 24","2011Q1","1000cp","318.7"
"r_2","2","15 - 24","2011Q2","1000cp","319"
"r_2","2","15 - 24","2011Q3","1000cp","310.2"
"r_2","2","15 - 24","2011Q4","1000cp","313"
"r_2","2","15 - 24","2012Q1","1000cp","303.6"
"r_2","2","15 - 24","2012Q2","1000cp","302.8"
"r_2","2","15 - 24","2012Q3","1000cp","288.4"
"r_2","2","15 - 24","2012Q4","1000cp","290.3"
"r_2","2","15 - 24","2013Q1","1000cp","291.2"
"r_2","2","15 - 24","2013Q2","1000cp","287.6"
"r_2","2","15 - 24","2013Q3","1000cp","273.3"
"r_2","2","15 - 24","2013Q4","1000cp","283.5"
"r_2","2","15 - 24","2014Q1","1000cp","286.4"
"r_2","2","15 - 24","2014Q2","1000cp","279.6"
"r_2","2","15 - 24","2014Q3","1000cp","268.6"
"r_2","2","15 - 24","2014Q4","1000cp","273.6"
"r_2","2","15 - 24","2015Q1","1000cp","273.6"
"r_2","2","15 - 24","2015Q2","1000cp","274.8"
"r_2","2","15 - 24","2015Q3","1000cp","262.4"
"r_2","2","15 - 24","2015Q4","1000cp","268.9"
"r_2","2","25 - 34","2003Q1","1000cp","157.6"
"r_2","2","25 - 34","2003Q2","1000cp","147.5"
"r_2","2","25 - 34","2003Q3","1000cp","148.2"
"r_2","2","25 - 34","2003Q4","1000cp","163.7"
"r_2","2","25 - 34","2004Q1","1000cp","167.8"
"r_2","2","25 - 34","2004Q2","1000cp","139.5"
"r_2","2","25 - 34","2004Q3","1000cp","135"
"r_2","2","25 - 34","2004Q4","1000cp","155"
"r_2","2","25 - 34","2005Q1","1000cp","166.4"
"r_2","2","25 - 34","2005Q2","1000cp","144.7"
"r_2","2","25 - 34","2005Q3","1000cp","139.6"
"r_2","2","25 - 34","2005Q4","1000cp","146.6"
"r_2","2","25 - 34","2006Q1","1000cp","153.2"
"r_2","2","25 - 34","2006Q2","1000cp","135"
"r_2","2","25 - 34","2006Q3","1000cp","119.4"
"r_2","2","25 - 34","2006Q4","1000cp","121.4"
"r_2","2","25 - 34","2007Q1","1000cp","121.4"
"r_2","2","25 - 34","2007Q2","1000cp","115"
"r_2","2","25 - 34","2007Q3","1000cp","109.2"
"r_2","2","25 - 34","2007Q4","1000cp","114.7"
"r_2","2","25 - 34","2008Q1","1000cp","110.3"
"r_2","2","25 - 34","2008Q2","1000cp","111.1"
"r_2","2","25 - 34","2008Q3","1000cp","105.6"
"r_2","2","25 - 34","2008Q4","1000cp","111.9"
"r_2","2","25 - 34","2009Q1","1000cp","115.3"
"r_2","2","25 - 34","2009Q2","1000cp","119.2"
"r_2","2","25 - 34","2009Q3","1000cp","123.5"
"r_2","2","25 - 34","2009Q4","1000cp","124.9"
"r_2","2","25 - 34","2010Q1","1000cp","145.5"
"r_2","2","25 - 34","2010Q2","1000cp","136.9"
"r_2","2","25 - 34","2010Q3","1000cp","142.8"
"r_2","2","25 - 34","2010Q4","1000cp","127.8"
"r_2","2","25 - 34","2011Q1","1000cp","141.1"
"r_2","2","25 - 34","2011Q2","1000cp","141.2"
"r_2","2","25 - 34","2011Q3","1000cp","134.1"
"r_2","2","25 - 34","2011Q4","1000cp","132.3"
"r_2","2","25 - 34","2012Q1","1000cp","142.7"
"r_2","2","25 - 34","2012Q2","1000cp","140.5"
"r_2","2","25 - 34","2012Q3","1000cp","121.1"
"r_2","2","25 - 34","2012Q4","1000cp","131.3"
"r_2","2","25 - 34","2013Q1","1000cp","140.1"
"r_2","2","25 - 34","2013Q2","1000cp","128.8"
"r_2","2","25 - 34","2013Q3","1000cp","125.4"
"r_2","2","25 - 34","2013Q4","1000cp","136.3"
"r_2","2","25 - 34","2014Q1","1000cp","133.9"
"r_2","2","25 - 34","2014Q2","1000cp","139.1"
"r_2","2","25 - 34","2014Q3","1000cp","130.7"
"r_2","2","25 - 34","2014Q4","1000cp","133.4"
"r_2","2","25 - 34","2015Q1","1000cp","136.7"
"r_2","2","25 - 34","2015Q2","1000cp","130.5"
"r_2","2","25 - 34","2015Q3","1000cp","132.5"
"r_2","2","25 - 34","2015Q4","1000cp","131.2"
"r_2","2","35 - 44","2003Q1","1000cp","100.7"
"r_2","2","35 - 44","2003Q2","1000cp","92.2"
"r_2","2","35 - 44","2003Q3","1000cp","88.7"
"r_2","2","35 - 44","2003Q4","1000cp","102.9"
"r_2","2","35 - 44","2004Q1","1000cp","110.4"
"r_2","2","35 - 44","2004Q2","1000cp","86.7"
"r_2","2","35 - 44","2004Q3","1000cp","81.7"
"r_2","2","35 - 44","2004Q4","1000cp","100.9"
"r_2","2","35 - 44","2005Q1","1000cp","104.8"
"r_2","2","35 - 44","2005Q2","1000cp","90.2"
"r_2","2","35 - 44","2005Q3","1000cp","79.2"
"r_2","2","35 - 44","2005Q4","1000cp","95.8"
"r_2","2","35 - 44","2006Q1","1000cp","94.9"
"r_2","2","35 - 44","2006Q2","1000cp","82.8"
"r_2","2","35 - 44","2006Q3","1000cp","83.9"
"r_2","2","35 - 44","2006Q4","1000cp","83.6"
"r_2","2","35 - 44","2007Q1","1000cp","86.4"
"r_2","2","35 - 44","2007Q2","1000cp","85.7"
"r_2","2","35 - 44","2007Q3","1000cp","75.5"
"r_2","2","35 - 44","2007Q4","1000cp","75"
"r_2","2","35 - 44","2008Q1","1000cp","81.3"
"r_2","2","35 - 44","2008Q2","1000cp","76.2"
"r_2","2","35 - 44","2008Q3","1000cp","74.3"
"r_2","2","35 - 44","2008Q4","1000cp","85.8"
"r_2","2","35 - 44","2009Q1","1000cp","99.4"
"r_2","2","35 - 44","2009Q2","1000cp","87.3"
"r_2","2","35 - 44","2009Q3","1000cp","81.8"
"r_2","2","35 - 44","2009Q4","1000cp","90.4"
"r_2","2","35 - 44","2010Q1","1000cp","89"
"r_2","2","35 - 44","2010Q2","1000cp","82.7"
"r_2","2","35 - 44","2010Q3","1000cp","76.2"
"r_2","2","35 - 44","2010Q4","1000cp","76.9"
"r_2","2","35 - 44","2011Q1","1000cp","93.8"
"r_2","2","35 - 44","2011Q2","1000cp","85.3"
"r_2","2","35 - 44","2011Q3","1000cp","79.6"
"r_2","2","35 - 44","2011Q4","1000cp","82.8"
"r_2","2","35 - 44","2012Q1","1000cp","92.4"
"r_2","2","35 - 44","2012Q2","1000cp","83.2"
"r_2","2","35 - 44","2012Q3","1000cp","77.7"
"r_2","2","35 - 44","2012Q4","1000cp","85.7"
"r_2","2","35 - 44","2013Q1","1000cp","83.2"
"r_2","2","35 - 44","2013Q2","1000cp","81.4"
"r_2","2","35 - 44","2013Q3","1000cp","81.1"
"r_2","2","35 - 44","2013Q4","1000cp","82.2"
"r_2","2","35 - 44","2014Q1","1000cp","85.8"
"r_2","2","35 - 44","2014Q2","1000cp","76.9"
"r_2","2","35 - 44","2014Q3","1000cp","71.4"
"r_2","2","35 - 44","2014Q4","1000cp","83.6"
"r_2","2","35 - 44","2015Q1","1000cp","85.5"
"r_2","2","35 - 44","2015Q2","1000cp","84.5"
"r_2","2","35 - 44","2015Q3","1000cp","82.7"
"r_2","2","35 - 44","2015Q4","1000cp","94.4"
"r_2","2","45 - 54","2003Q1","1000cp","148.1"
"r_2","2","45 - 54","2003Q2","1000cp","138"
"r_2","2","45 - 54","2003Q3","1000cp","128.8"
"r_2","2","45 - 54","2003Q4","1000cp","141"
"r_2","2","45 - 54","2004Q1","1000cp","141.5"
"r_2","2","45 - 54","2004Q2","1000cp","128"
"r_2","2","45 - 54","2004Q3","1000cp","135.6"
"r_2","2","45 - 54","2004Q4","1000cp","137.2"
"r_2","2","45 - 54","2005Q1","1000cp","137.4"
"r_2","2","45 - 54","2005Q2","1000cp","129.6"
"r_2","2","45 - 54","2005Q3","1000cp","127.1"
"r_2","2","45 - 54","2005Q4","1000cp","125"
"r_2","2","45 - 54","2006Q1","1000cp","129.2"
"r_2","2","45 - 54","2006Q2","1000cp","109.2"
"r_2","2","45 - 54","2006Q3","1000cp","107.2"
"r_2","2","45 - 54","2006Q4","1000cp","110.8"
"r_2","2","45 - 54","2007Q1","1000cp","112.7"
"r_2","2","45 - 54","2007Q2","1000cp","97.9"
"r_2","2","45 - 54","2007Q3","1000cp","99.5"
"r_2","2","45 - 54","2007Q4","1000cp","96.5"
"r_2","2","45 - 54","2008Q1","1000cp","94.8"
"r_2","2","45 - 54","2008Q2","1000cp","91.9"
"r_2","2","45 - 54","2008Q3","1000cp","96.7"
"r_2","2","45 - 54","2008Q4","1000cp","97.7"
"r_2","2","45 - 54","2009Q1","1000cp","98.5"
"r_2","2","45 - 54","2009Q2","1000cp","94.5"
"r_2","2","45 - 54","2009Q3","1000cp","92.3"
"r_2","2","45 - 54","2009Q4","1000cp","101.6"
"r_2","2","45 - 54","2010Q1","1000cp","98.7"
"r_2","2","45 - 54","2010Q2","1000cp","90.1"
"r_2","2","45 - 54","2010Q3","1000cp","89.2"
"r_2","2","45 - 54","2010Q4","1000cp","94.3"
"r_2","2","45 - 54","2011Q1","1000cp","94.1"
"r_2","2","45 - 54","2011Q2","1000cp","90.9"
"r_2","2","45 - 54","2011Q3","1000cp","84.3"
"r_2","2","45 - 54","2011Q4","1000cp","90.1"
"r_2","2","45 - 54","2012Q1","1000cp","91.1"
"r_2","2","45 - 54","2012Q2","1000cp","84.4"
"r_2","2","45 - 54","2012Q3","1000cp","81.6"
"r_2","2","45 - 54","2012Q4","1000cp","79.9"
"r_2","2","45 - 54","2013Q1","1000cp","87.2"
"r_2","2","45 - 54","2013Q2","1000cp","74.5"
"r_2","2","45 - 54","2013Q3","1000cp","74.1"
"r_2","2","45 - 54","2013Q4","1000cp","81.4"
"r_2","2","45 - 54","2014Q1","1000cp","86.3"
"r_2","2","45 - 54","2014Q2","1000cp","75.8"
"r_2","2","45 - 54","2014Q3","1000cp","74.7"
"r_2","2","45 - 54","2014Q4","1000cp","84.4"
"r_2","2","45 - 54","2015Q1","1000cp","85.2"
"r_2","2","45 - 54","2015Q2","1000cp","76.3"
"r_2","2","45 - 54","2015Q3","1000cp","69.2"
"r_2","2","45 - 54","2015Q4","1000cp","82.2"
"r_2","2","55 - 64","2003Q1","1000cp","408.8"
"r_2","2","55 - 64","2003Q2","1000cp","381.1"
"r_2","2","55 - 64","2003Q3","1000cp","379.8"
"r_2","2","55 - 64","2003Q4","1000cp","386.3"
"r_2","2","55 - 64","2004Q1","1000cp","391.8"
"r_2","2","55 - 64","2004Q2","1000cp","367.7"
"r_2","2","55 - 64","2004Q3","1000cp","367.8"
"r_2","2","55 - 64","2004Q4","1000cp","392"
"r_2","2","55 - 64","2005Q1","1000cp","390.6"
"r_2","2","55 - 64","2005Q2","1000cp","364.9"
"r_2","2","55 - 64","2005Q3","1000cp","368.5"
"r_2","2","55 - 64","2005Q4","1000cp","383.4"
"r_2","2","55 - 64","2006Q1","1000cp","370.2"
"r_2","2","55 - 64","2006Q2","1000cp","341.1"
"r_2","2","55 - 64","2006Q3","1000cp","326.4"
